1.800492,1.403341,0.000523,1.045448
0.946597,-0.069692,0.004893,0.046866
-1.709374,-0.194257,0.003729,1.564517
-1.700945,1.148124,0.002736,0.329149
0.101975,1.763955,-0.000652,0.000000
