-4.008664,-0.143636,0.001389,-0.068425
-1.012974,-0.348935,0.001383,-0.260521
2.419217,-1.263885,0.003749,-1.042865
1.016814,1.141024,-0.000719,0.170477
-0.981552,0.797009,0.000360,0.242473
-2.993073,0.299479,0.003820,0.000000
