1.489963,-1.343022,-0.002093,0.069081
5.705465,-1.051347,0.005580,-1.395308
5.398683,0.678833,0.002182,0.101077
2.605653,0.395556,0.002681,0.203796
-0.031458,-0.149444,0.002132,0.000000
