00:00:06,movebase_start
00:00:25,movebase_finish
00:00:25,start
00:00:25,search
00:00:34,adjustment
00:00:38,guidance
00:01:08,charging
00:05:50,finish
00:10:05,autocharge_cancel
00:20:06,movebase_start
00:20:26,movebase_finish
00:20:26,start
00:20:26,search
00:20:36,adjustment
00:20:39,guidance
00:21:09,charging
00:27:23,finish
00:30:06,autocharge_cancel
00:40:07,movebase_start
00:40:21,movebase_finish
00:40:21,start
00:40:22,search
00:40:31,adjustment
00:40:34,guidance
00:41:06,charging
00:46:59,finish
00:50:02,autocharge_cancel
01:00:06,movebase_start
01:00:37,movebase_finish
01:00:37,start
01:00:37,search
01:00:50,adjustment
01:01:11,adjustment
01:01:15,guidance
01:01:22,detect_fail
01:01:22,movebase_start
01:01:41,movebase_finish
01:01:41,start
01:01:41,search
01:01:54,adjustment
01:02:16,adjustment
01:02:19,guidance
01:02:48,detect_fail
01:02:48,movebase_start
01:02:55,movebase_finish
01:02:55,start
01:02:56,search
01:03:08,adjustment
01:03:12,guidance
01:04:03,charging
01:10:02,autocharge_cancel
01:20:06,movebase_start
01:20:36,movebase_finish
01:20:36,start
01:20:36,search
01:20:46,adjustment
01:20:49,guidance
01:21:16,charging
01:23:42,autocharge_cancel
13:10:07,movebase_start
13:11:00,movebase_finish
13:11:00,start
13:11:00,search
13:11:09,adjustment
13:11:27,adjustment
13:11:31,guidance
13:11:52,charging
13:20:04,autocharge_cancel
13:30:06,movebase_start
13:30:21,movebase_finish
13:30:21,start
13:30:21,search
13:30:31,adjustment
13:30:34,guidance
13:31:06,charging
13:40:04,autocharge_cancel
13:50:06,movebase_start
13:50:27,movebase_finish
13:50:27,start
13:50:27,search
13:50:38,adjustment
13:50:41,guidance
13:50:57,detect_fail
13:50:57,movebase_start
14:10:06,movebase_start
14:10:26,movebase_finish
14:10:26,start
14:10:26,search
14:10:38,adjustment
14:10:41,guidance
14:11:09,charging
14:20:04,autocharge_cancel
14:30:07,movebase_start
14:31:10,movebase_finish
14:31:10,start
14:31:10,search
14:31:22,adjustment
14:31:25,guidance
14:31:49,charging
14:40:04,autocharge_cancel
14:50:06,movebase_start
14:50:27,movebase_finish
14:50:27,start
14:50:27,search
14:50:39,adjustment
14:51:00,adjustment
14:51:21,adjustment
14:51:24,guidance
14:51:53,charging
14:58:08,finish
15:00:05,autocharge_cancel
15:10:07,movebase_start
15:10:31,movebase_finish
15:10:31,start
15:10:31,search
15:10:42,adjustment
15:11:03,adjustment
15:11:06,guidance
15:11:34,charging
15:17:02,finish
15:20:05,autocharge_cancel
15:30:07,movebase_start
15:30:25,movebase_finish
15:30:25,start
15:30:25,search
15:30:37,adjustment
15:30:58,adjustment
15:31:16,adjustment
15:31:36,adjustment
15:31:39,guidance
15:32:03,charging
15:38:05,finish
15:40:02,autocharge_cancel
15:50:06,movebase_start
15:50:21,movebase_finish
15:50:21,start
15:50:21,search
15:50:34,adjustment
15:50:55,adjustment
15:51:15,adjustment
15:51:18,guidance
15:51:46,charging
15:57:45,finish
16:00:03,autocharge_cancel
16:10:07,movebase_start
16:10:39,movebase_finish
16:10:39,start
16:10:39,search
16:10:49,adjustment
16:10:53,guidance
16:11:20,charging
16:16:27,finish
16:20:06,autocharge_cancel
16:30:07,movebase_start
16:30:40,movebase_finish
16:30:40,start
16:30:40,search
16:30:50,adjustment
16:30:53,guidance
16:31:23,charging
16:37:44,finish
16:40:06,autocharge_cancel
16:50:06,movebase_start
16:50:22,movebase_finish
16:50:22,start
16:50:22,search
16:50:33,adjustment
16:50:36,guidance
16:51:04,charging
16:56:23,finish
17:00:02,autocharge_cancel
17:10:07,movebase_start
17:10:23,movebase_finish
17:10:23,start
17:10:23,search
17:10:37,adjustment
17:10:57,adjustment
17:11:17,adjustment
17:11:21,guidance
17:11:48,charging
17:18:12,finish
17:20:04,autocharge_cancel
17:30:07,movebase_start
17:30:37,movebase_finish
17:30:37,start
17:30:37,search
17:30:52,adjustment
17:31:14,adjustment
17:31:17,guidance
17:31:46,charging
17:37:08,finish
17:40:07,autocharge_cancel
