00:44:11,movebase_start
00:55:51,movebase_start
00:56:23,movebase_finish
00:56:23,start
00:56:23,search
00:59:07,search_fail
00:59:07,movebase_start
00:59:17,movebase_finish
00:59:17,start
00:59:17,search
01:01:42,autocharge_cancel
01:02:32,autocharge_cancel
09:05:29,movebase_start
09:06:17,movebase_finish
09:06:17,start
09:06:18,search
09:06:30,adjustment
09:06:50,adjustment
09:06:54,guidance
09:19:02,movebase_start
09:19:31,movebase_finish
09:19:31,start
09:19:31,search
09:19:41,adjustment
09:19:45,guidance
09:19:48,guidance_fail
09:19:48,movebase_start
09:19:54,movebase_finish
09:19:54,start
09:19:54,search
09:20:06,adjustment
09:20:09,guidance
09:20:13,guidance_fail
09:20:13,movebase_start
09:20:16,movebase_finish
09:20:16,start
09:20:17,search
09:20:30,adjustment
09:20:33,guidance
09:20:36,guidance_fail
09:20:36,movebase_start
09:20:39,movebase_finish
09:20:39,start
09:20:40,search
09:20:42,autocharge_cancel
09:25:17,movebase_start
09:34:55,movebase_start
09:35:23,movebase_finish
09:35:23,start
09:35:23,search
09:35:34,adjustment
09:35:38,guidance
09:35:41,guidance_fail
09:35:41,movebase_start
09:35:47,movebase_finish
09:35:47,start
09:35:47,search
09:36:00,adjustment
09:36:03,guidance
09:36:06,guidance_fail
09:36:06,movebase_start
09:36:10,movebase_finish
09:36:10,start
09:36:10,search
09:36:23,adjustment
09:36:26,guidance
09:36:29,guidance_fail
09:36:29,movebase_start
09:36:33,movebase_finish
09:36:33,start
09:36:33,search
09:36:47,adjustment
09:36:50,guidance
09:36:53,guidance_fail
09:36:53,movebase_start
09:36:57,movebase_finish
09:36:57,start
09:36:57,search
09:37:07,autocharge_cancel
18:02:01,movebase_start
18:02:46,movebase_finish
18:02:46,start
18:02:47,search
18:02:58,adjustment
18:03:01,guidance
18:03:35,charging
18:58:54,finish
19:51:01,charging
20:15:26,finish
21:01:43,charging
21:18:44,autocharge_cancel
