00:00:02,autocharge_cancel
10:10:08,movebase_start
10:10:41,movebase_finish
10:10:41,start
10:10:41,search
10:10:53,adjustment
10:11:14,adjustment
10:11:17,guidance
10:11:50,charging
10:12:49,autocharge_cancel
10:50:08,movebase_start
10:50:34,movebase_finish
10:50:34,start
10:50:34,search
10:50:44,adjustment
10:50:47,guidance
10:51:21,charging
11:00:04,autocharge_cancel
11:25:50,movebase_start
11:26:16,movebase_finish
11:26:16,start
11:26:17,search
11:26:32,adjustment
11:26:56,adjustment
11:27:18,adjustment
11:27:21,guidance
11:27:56,charging
14:30:09,movebase_start
14:30:43,movebase_finish
14:30:43,start
14:30:44,search
14:30:53,adjustment
14:30:57,guidance
14:31:30,charging
14:40:04,autocharge_cancel
14:50:08,movebase_start
14:50:43,movebase_finish
14:50:43,start
14:50:43,search
14:50:54,adjustment
14:50:57,guidance
14:51:26,charging
15:00:03,autocharge_cancel
15:10:09,movebase_start
15:10:25,movebase_finish
15:10:25,start
15:10:25,search
15:10:35,adjustment
15:10:38,guidance
15:11:06,charging
15:20:04,autocharge_cancel
15:30:09,movebase_start
15:30:51,movebase_finish
15:30:51,start
15:30:51,search
15:31:05,adjustment
15:31:08,guidance
15:31:41,charging
15:40:02,autocharge_cancel
15:50:08,movebase_start
15:50:44,movebase_finish
15:50:44,start
15:50:44,search
15:50:55,adjustment
15:50:58,guidance
15:51:33,charging
15:58:03,finish
16:35:00,charging
