12:15:24,movebase_start
12:15:59,movebase_finish
12:15:59,start
12:15:59,search
12:16:12,adjustment
12:16:34,adjustment
12:16:37,guidance
12:17:08,charging
13:10:02,finish
13:57:26,charging
14:10:13,finish
18:31:10,movebase_start
18:31:38,movebase_finish
18:31:38,start
18:31:38,search
18:31:49,adjustment
18:32:08,adjustment
18:32:28,adjustment
18:32:31,guidance
18:32:57,charging
19:18:10,finish
19:19:31,autocharge_cancel
22:50:09,movebase_start
22:50:43,movebase_finish
22:50:43,start
22:50:43,search
22:50:54,adjustment
22:51:16,adjustment
22:51:19,guidance
22:51:54,charging
23:00:03,autocharge_cancel
23:10:08,movebase_start
23:10:42,movebase_finish
23:10:42,start
23:10:42,search
23:10:51,adjustment
23:10:55,guidance
23:11:25,charging
23:20:02,autocharge_cancel
23:30:08,movebase_start
23:30:41,movebase_finish
23:30:41,start
23:30:41,search
23:30:52,adjustment
23:30:55,guidance
23:31:30,charging
23:40:04,autocharge_cancel
23:50:08,movebase_start
23:50:47,movebase_finish
23:50:47,start
23:50:47,search
23:50:58,adjustment
23:51:19,adjustment
23:51:22,guidance
23:51:52,charging
23:56:15,finish
